site_name,month,customer_type,cluster,n_obs,n_total_type_month_site,p_empirical,p_shrunk,p05,p50,p95,uncertainty_width,phi_balanced_tm_cluster,kappa_effective,support_weight,prior_alpha,posterior_alpha
Gbowele,2025-10,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-10,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-11,HH1,0,5,31,0.16129032258064516,0.15404835133395323,0.07252089198017381,0.14971223172554998,0.2544824905493514,0.1819615985691776,0.12942564909520063,9.117647058823529,0.6078431372549019,1.180057388809182,6.180057388809182
Gbowele,2025-11,HH1,1,9,31,0.2903225806451613,0.304448894928832,0.1877693687036011,0.3035543453318098,0.4310397603783467,0.24327039167474557,0.35247836349331235,9.117647058823529,0.6078431372549019,3.21377331420373,12.21377331420373
Gbowele,2025-11,HH1,2,10,31,0.3225806451612903,0.299781846792075,0.18576790786133435,0.29682995896731346,0.4264052458719593,0.24063733801062498,0.22226593233674272,9.117647058823529,0.6078431372549019,2.0265423242467717,12.026542324246773
Gbowele,2025-11,HH1,3,2,31,0.06451612903225806,0.09598741148701809,0.03280184980669504,0.08812497452807311,0.1736751332819568,0.14087328347526176,0.20298977183320221,9.117647058823529,0.6078431372549019,1.8507890961262554,3.850789096126255
Gbowele,2025-11,HH1,inactive,3,31,0.0967741935483871,0.0885487447249839,0.028693926365053527,0.0819961763576886,0.16934620189587352,0.14065227553082,0.060582218725413056,9.117647058823529,0.6078431372549019,0.552367288378766,3.552367288378766
Gbowele,2025-11,HH1,outlier,2,31,0.06451612903225806,0.05718475073313783,0.01280439953060507,0.05103208443967337,0.1265224399808073,0.11371804045020224,0.03225806451612903,9.117647058823529,0.6078431372549019,0.2941176470588235,2.2941176470588234
Gbowele,2025-11,HH2,0,1,2,0.5,0.5,0.10940597373043881,0.49130863725086127,0.87587785598425,0.7664718822538112,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-11,HH2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-11,HH2,2,1,2,0.5,0.5,0.12412214401574986,0.5086913627491387,0.8905940262695612,0.7664718822538114,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-11,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-11,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-11,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-11,HH3,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0
Gbowele,2025-11,HH3,1,1,5,0.2,0.2,0.02923651196741339,0.1722054653471819,0.459910313224152,0.4306738012567386,0.2,3.0,0.2,0.6000000000000001,1.6
Gbowele,2025-11,HH3,2,2,5,0.4,0.4,0.14191486919052737,0.3954079499061791,0.6884328768234597,0.5465180076329323,0.4,3.0,0.2,1.2000000000000002,3.2
Gbowele,2025-11,HH3,3,1,5,0.2,0.2,0.029894653212950095,0.17638959144207653,0.45410391622876645,0.42420926301581635,0.2,3.0,0.2,0.6000000000000001,1.6
Gbowele,2025-11,HH3,inactive,1,5,0.2,0.2,0.03139072972439016,0.16995127999242376,0.4605589148337574,0.4291681851093672,0.2,3.0,0.2,0.6000000000000001,1.6
Gbowele,2025-11,HH3,outlier,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0
Gbowele,2025-12,HH1,0,3,39,0.07692307692307693,0.07619784363970411,0.025755816495982988,0.06918030758569357,0.14408565860303685,0.11832984210705386,0.07334525939177103,9.915254237288135,0.6610169491525424,0.7272368939692551,3.727236893969255
Gbowele,2025-12,HH1,1,16,39,0.41025641025641024,0.4111025157536785,0.30010475481391363,0.41040143728484507,0.531161587811637,0.2310568329977234,0.41443053070960045,9.915254237288135,0.6610169491525424,4.109184075679936,20.109184075679934
Gbowele,2025-12,HH1,2,9,39,0.23076923076923078,0.22152250640622737,0.13083619033409705,0.2175288383132053,0.32363935572253466,0.19280316538843761,0.1851520572450805,9.915254237288135,0.6610169491525424,1.8358297201418996,10.8358297201419
Gbowele,2025-12,HH1,3,9,39,0.23076923076923078,0.2427355799448823,0.14586435718359395,0.24190645877302264,0.34461141175848864,0.1987470545748947,0.2898032200357782,9.915254237288135,0.6610169491525424,2.8734726054394955,11.873472605439495
Gbowele,2025-12,HH1,inactive,0,39,0.0,0.002357008170961659,1.388426444653598e-13,3.703245444334101e-05,0.012758784049355626,0.012758784049216784,0.011627906976744186,9.915254237288135,0.6610169491525424,0.11529365392195505,0.11529365392195505
Gbowele,2025-12,HH1,outlier,2,39,0.05128205128205128,0.04608454608454609,0.009290036143276156,0.03938236278339103,0.10368585052759638,0.09439581438432022,0.02564102564102564,9.915254237288135,0.6610169491525424,0.2542372881355932,2.2542372881355934
Gbowele,2025-12,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-12,HH2,1,1,2,0.5,0.5,0.11579873017465142,0.5036665019110657,0.8833067294764534,0.7675079993018019,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-12,HH2,2,1,2,0.5,0.5,0.11669327052354658,0.49633349808893434,0.8842012698253485,0.7675079993018019,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-12,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-12,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-12,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-12,HH3,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2025-12,HH3,1,5,8,0.625,0.6250000000000001,0.40726073625037024,0.6384635471944224,0.8333519490788225,0.42609121282845225,0.625,4.285714285714286,0.2857142857142857,2.6785714285714284,7.678571428571429
Gbowele,2025-12,HH3,2,2,8,0.25,0.25,0.07956918885247817,0.2268235429238561,0.46753894030433185,0.3879697514518537,0.25,4.285714285714286,0.2857142857142857,1.0714285714285714,3.071428571428571
Gbowele,2025-12,HH3,3,1,8,0.125,0.125,0.01793565712269222,0.10062383600520375,0.30833030185950366,0.2903946447368114,0.125,4.285714285714286,0.2857142857142857,0.5357142857142857,1.5357142857142856
Gbowele,2025-12,HH3,inactive,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2025-12,HH3,outlier,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-01,HH1,0,3,39,0.07692307692307693,0.07384083546874244,0.02425343415142026,0.0682269167862686,0.14013167026595616,0.1158782361145359,0.061717352415026835,9.915254237288135,0.6610169491525424,0.6119432400472999,3.6119432400473
Gbowele,2026-01,HH1,1,16,39,0.41025641025641024,0.4087455075827169,0.2979745626985765,0.4063499139730149,0.5248322324011937,0.22685766970261723,0.40280262373285625,9.915254237288135,0.6610169491525424,3.9938904217579814,19.993890421757982
Gbowele,2026-01,HH1,2,7,39,0.1794871794871795,0.1848659930055279,0.10436401570975755,0.1831240766576952,0.2799851804667143,0.17562116475695672,0.2060226595110316,9.915254237288135,0.6610169491525424,2.042767047694127,9.042767047694127
Gbowele,2026-01,HH1,3,6,39,0.15384615384615385,0.16889474447613984,0.09041680284723132,0.16493838999801816,0.2628852826308825,0.1724684797836512,0.22808586762075134,9.915254237288135,0.6610169491525424,2.2615293653921955,8.261529365392196
Gbowele,2026-01,HH1,inactive,4,39,0.10256410256410256,0.09216909216909218,0.035822983566099954,0.08662147128514391,0.1677309117331754,0.13190792816707544,0.05128205128205128,9.915254237288135,0.6610169491525424,0.5084745762711864,4.508474576271187
Gbowele,2026-01,HH1,outlier,3,39,0.07692307692307693,0.07148382729778079,0.022815975169078736,0.06415202282678104,0.13906450132142545,0.11624852615234671,0.05008944543828265,9.915254237288135,0.6610169491525424,0.4966495861253449,3.496649586125345
Gbowele,2026-01,HH2,0,1,2,0.5,0.5,0.09787842803662859,0.49838919416076277,0.8860900695841776,0.788211641547549,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-01,HH2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-01,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-01,HH2,3,1,2,0.5,0.5,0.11390993041582251,0.5016108058392372,0.9021215719633714,0.7882116415475489,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-01,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-01,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-01,HH3,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-01,HH3,1,5,8,0.625,0.6250000000000001,0.39851427195666395,0.6318354813457441,0.8298702533994156,0.4313559814427516,0.625,4.285714285714286,0.2857142857142857,2.6785714285714284,7.678571428571429
Gbowele,2026-01,HH3,2,2,8,0.25,0.25,0.08001527856537573,0.2333740082171974,0.4633576172183236,0.38334233865294787,0.25,4.285714285714286,0.2857142857142857,1.0714285714285714,3.071428571428571
Gbowele,2026-01,HH3,3,1,8,0.125,0.125,0.018950886612343454,0.10341583341368567,0.30698124647861846,0.288030359866275,0.125,4.285714285714286,0.2857142857142857,0.5357142857142857,1.5357142857142856
Gbowele,2026-01,HH3,inactive,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-01,HH3,outlier,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-02,HH1,0,4,39,0.10256410256410256,0.10159712485293881,0.041625873771156285,0.09590502273916922,0.18250546069433457,0.14087958692317828,0.09779367918902802,9.915254237288135,0.6610169491525424,0.9696491919590066,4.9696491919590065
Gbowele,2026-02,HH1,1,16,39,0.41025641025641024,0.42053054843752524,0.3084320116150659,0.4179629672120448,0.5354395669828773,0.22700755536781142,0.4609421586165772,9.915254237288135,0.6610169491525424,4.5703586913677565,20.57035869136776
Gbowele,2026-02,HH1,2,6,39,0.15384615384615385,0.15475269545036988,0.08051644228263305,0.15069212280322888,0.24802078398860244,0.1675043417059694,0.15831842576028624,9.915254237288135,0.6610169491525424,1.569767441860465,7.569767441860465
Gbowele,2026-02,HH1,3,5,39,0.1282051282051282,0.13642443875002017,0.06451918147924449,0.1310812282829883,0.22668048197655974,0.16216130049731525,0.1687537268932618,9.915254237288135,0.6610169491525424,1.6732361056365788,6.673236105636579
Gbowele,2026-02,HH1,inactive,5,39,0.1282051282051282,0.11756837338232687,0.05060341117377191,0.11422442035079487,0.20372396797569883,0.15312055680192693,0.07573047107930828,9.915254237288135,0.6610169491525424,0.7508868742609379,5.750886874260938
Gbowele,2026-02,HH1,outlier,3,39,0.07692307692307693,0.06912681912681913,0.02234868533468669,0.06360401255750264,0.13190352835496705,0.10955484302028036,0.038461538461538464,9.915254237288135,0.6610169491525424,0.3813559322033898,3.3813559322033897
Gbowele,2026-02,HH2,0,1,2,0.5,0.5,0.1112923768886794,0.5067739174923833,0.8966616046207994,0.7853692277321199,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-02,HH2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-02,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-02,HH2,3,1,2,0.5,0.5,0.10333839537920056,0.4932260825076166,0.8887076231113206,0.78536922773212,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-02,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-02,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-02,HH3,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-02,HH3,1,4,8,0.5,0.5,0.2794791524921592,0.5029851907073971,0.735914438206128,0.4564352857139688,0.5,4.285714285714286,0.2857142857142857,2.142857142857143,6.142857142857142
Gbowele,2026-02,HH3,2,3,8,0.375,0.37500000000000006,0.1605846106847234,0.3658203038636832,0.602599607252188,0.44201499656746457,0.375,4.285714285714286,0.2857142857142857,1.6071428571428572,4.607142857142858
Gbowele,2026-02,HH3,3,1,8,0.125,0.125,0.01827016612882332,0.10445798277400842,0.2991005753744185,0.28083040924559516,0.125,4.285714285714286,0.2857142857142857,0.5357142857142857,1.5357142857142856
Gbowele,2026-02,HH3,inactive,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-02,HH3,outlier,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-03,HH1,0,3,39,0.07692307692307693,0.0761978436397041,0.024930737173046315,0.07022234084741752,0.1421077219788588,0.11717698480581248,0.07334525939177103,9.915254237288135,0.6610169491525424,0.7272368939692551,3.727236893969255
Gbowele,2026-03,HH1,1,17,39,0.4358974358974359,0.43650179696691327,0.3185419433390746,0.43639123719891987,0.5549368140001448,0.23639487066107023,0.4388789505068575,9.915254237288135,0.6610169491525424,4.351596373669689,21.35159637366969
Gbowele,2026-03,HH1,2,6,39,0.15384615384615385,0.15710970362133153,0.0813003842589892,0.1526591584199022,0.24873654780961377,0.16743616355062457,0.16994633273703041,9.915254237288135,0.6610169491525424,1.6850610957824201,7.68506109578242
Gbowele,2026-03,HH1,3,7,39,0.1794871794871795,0.18958000934745117,0.10934519050812617,0.1853918868662921,0.2862097912645802,0.176864600756454,0.22927847346451996,9.915254237288135,0.6610169491525424,2.2733543555380367,9.273354355538036
Gbowele,2026-03,HH1,inactive,2,39,0.05128205128205128,0.04844155425550774,0.011370326166035305,0.04309683046729066,0.11123341411659193,0.09986308795055662,0.037268932617769826,9.915254237288135,0.6610169491525424,0.3695309420575483,2.369530942057548
Gbowele,2026-03,HH1,outlier,4,39,0.10256410256410256,0.09216909216909218,0.035776152420490155,0.08880775133067245,0.1697102388426374,0.13393408642214724,0.05128205128205128,9.915254237288135,0.6610169491525424,0.5084745762711864,4.508474576271187
Gbowele,2026-03,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-03,HH2,1,1,2,0.5,0.5,0.11051005554842548,0.5048151777244816,0.91403864641907,0.8035285908706444,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-03,HH2,2,1,2,0.5,0.5,0.0859613535809301,0.4951848222755184,0.8894899444515745,0.8035285908706444,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-03,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-03,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-03,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-03,HH3,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-03,HH3,1,5,8,0.625,0.625,0.3997270439680261,0.6354484026858009,0.8304147718905455,0.43068772792251936,0.625,4.285714285714286,0.2857142857142857,2.6785714285714284,7.678571428571429
Gbowele,2026-03,HH3,2,3,8,0.375,0.375,0.16958522810945453,0.36455159731419917,0.600272956031974,0.4306877279225194,0.375,4.285714285714286,0.2857142857142857,1.6071428571428572,4.607142857142858
Gbowele,2026-03,HH3,3,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-03,HH3,inactive,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-03,HH3,outlier,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.2857142857142857,0.0,0.0
Gbowele,2026-04,HH1,0,5,46,0.10869565217391304,0.10848151574331037,0.04691075488715746,0.10453343370636714,0.1805285017130157,0.13361774682585825,0.10753931544865865,10.454545454545455,0.696969696969697,1.124274661508704,6.124274661508704
Gbowele,2026-04,HH1,1,19,46,0.41304347826086957,0.41222975982457943,0.3124099713623769,0.4126553761434122,0.5233302397853886,0.2109202684230117,0.40864939870490286,10.454545454545455,0.696969696969697,4.272243713733076,23.272243713733076
Gbowele,2026-04,HH1,2,9,46,0.1956521739130435,0.19329667317641416,0.11381528094310055,0.18878197159631838,0.2818171989733551,0.16800191803025455,0.18293246993524515,10.454545454545455,0.696969696969697,1.9124758220502902,10.91247582205029
Gbowele,2026-04,HH1,3,5,46,0.10869565217391304,0.118331791551033,0.05743509643803631,0.11306582297209214,0.1963242624141546,0.13888916597611828,0.16073080481036078,10.454545454545455,0.696969696969697,1.6803675048355902,6.680367504835591
Gbowele,2026-04,HH1,inactive,5,46,0.10869565217391304,0.10651146058176585,0.04641330109443748,0.1016415103864805,0.1767348694112778,0.13032156831684033,0.09690101757631822,10.454545454545455,0.696969696969697,1.013056092843327,6.0130560928433265
Gbowele,2026-04,HH1,outlier,3,46,0.06521739130434782,0.061148799122897175,0.019358668722554397,0.05658392349409115,0.12141505105565253,0.10205638233309813,0.04324699352451434,10.454545454545455,0.696969696969697,0.4521276595744681,3.452127659574468
Gbowele,2026-04,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-04,HH2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-04,HH2,2,1,2,0.5,0.5,0.11240886735686213,0.5012990766607703,0.8936522126827975,0.7812433453259353,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-04,HH2,3,1,2,0.5,0.5,0.10634778731720246,0.4987009233392297,0.8875911326431378,0.7812433453259353,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2026-04,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-04,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2026-04,HH3,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.655172413793103,0.3103448275862069,0.0,0.0
Gbowele,2026-04,HH3,1,6,9,0.6666666666666666,0.6666666666666666,0.4530038548014764,0.6705060324250944,0.8598837835754009,0.4068799287739244,0.6666666666666666,4.655172413793103,0.3103448275862069,3.1034482758620685,9.103448275862068
Gbowele,2026-04,HH3,2,2,9,0.2222222222222222,0.2222222222222222,0.06868297264987339,0.2049796246407336,0.4151408427360863,0.3464578700862129,0.2222222222222222,4.655172413793103,0.3103448275862069,1.0344827586206895,3.0344827586206895
Gbowele,2026-04,HH3,3,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.655172413793103,0.3103448275862069,0.0,0.0
Gbowele,2026-04,HH3,inactive,1,9,0.1111111111111111,0.1111111111111111,0.014957201126868007,0.0934034126443003,0.2882055691363962,0.27324836800952823,0.1111111111111111,4.655172413793103,0.3103448275862069,0.5172413793103448,1.5172413793103448
Gbowele,2026-04,HH3,outlier,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.655172413793103,0.3103448275862069,0.0,0.0
Gbowele,2026-05,HH1,0,6,79,0.0759493670886076,0.07095269820119919,0.031756450926520984,0.0676513484269233,0.11900105422678356,0.08724460330026257,0.0379746835443038,11.96969696969697,0.797979797979798,0.4545454545454546,6.454545454545455
Gbowele,2026-05,HH1,1,38,79,0.4810126582278481,0.4836920313993569,0.39691488615269954,0.485294709107571,0.57154836402176,0.17463347786906047,0.5013758943313154,11.96969696969697,0.797979797979798,6.001317523056654,44.001317523056656
Gbowele,2026-05,HH1,2,11,79,0.13924050632911392,0.14152159429945252,0.08455274965716263,0.13818474590193436,0.20727937181479975,0.12272662215763712,0.15657677490368738,11.96969696969697,0.797979797979798,1.8741765480895916,12.874176548089592
Gbowele,2026-05,HH1,3,5,79,0.06329113924050633,0.07628971989688034,0.035329862673730145,0.07170908879207627,0.12765160360277045,0.0923217409290403,0.16208035222894882,11.96969696969697,0.797979797979798,1.9400527009222663,6.940052700922267
Gbowele,2026-05,HH1,inactive,18,79,0.22784810126582278,0.21571850650291108,0.14887280467602787,0.21324927993341575,0.2925101626912599,0.14363735801523203,0.13566318106769398,11.96969696969697,0.797979797979798,1.623847167325428,19.62384716732543
Gbowele,2026-05,HH1,outlier,1,79,0.012658227848101266,0.011825449700199865,0.000816884386054271,0.008442205714211063,0.03435933202279069,0.033542447636736424,0.006329113924050633,11.96969696969697,0.797979797979798,0.07575757575757576,1.0757575757575757
Gbowele,2026-05,HH2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.13043478260869565,0.0,0.0
Gbowele,2026-05,HH2,1,1,3,0.3333333333333333,0.33333333333333337,0.06004852589367577,0.3050802871390908,0.6906783430587824,0.6306298171651066,0.3333333333333333,1.9565217391304348,0.13043478260869565,0.6521739130434783,1.6521739130434783
Gbowele,2026-05,HH2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.13043478260869565,0.0,0.0
Gbowele,2026-05,HH2,3,2,3,0.6666666666666666,0.6666666666666667,0.3093216569412176,0.6949197128609093,0.9399514741063242,0.6306298171651066,0.6666666666666666,1.9565217391304348,0.13043478260869565,1.3043478260869565,3.3043478260869565
Gbowele,2026-05,HH2,inactive,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.13043478260869565,0.0,0.0
Gbowele,2026-05,HH2,outlier,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.13043478260869565,0.0,0.0
Gbowele,2026-05,HH3,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,0.0,0.0
Gbowele,2026-05,HH3,1,5,10,0.5,0.5,0.29579268573909057,0.4967374619482304,0.6997806536786253,0.40398796793953473,0.5,5.0,0.3333333333333333,2.5,7.5
Gbowele,2026-05,HH3,2,2,10,0.2,0.2,0.0628265308520558,0.18508608246698444,0.37900617363943706,0.31617964278738125,0.2,5.0,0.3333333333333333,1.0,3.0
Gbowele,2026-05,HH3,3,1,10,0.1,0.1,0.013180464069456688,0.08392957120285459,0.2442977934055857,0.231117329336129,0.1,5.0,0.3333333333333333,0.5,1.5
Gbowele,2026-05,HH3,inactive,2,10,0.2,0.2,0.058624603166655694,0.18766285534898092,0.37418407158186867,0.315559468415213,0.2,5.0,0.3333333333333333,1.0,3.0
Gbowele,2026-05,HH3,outlier,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,0.0,0.0
Samionta,2023-06,HH1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-06,HH1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-06,HH1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-06,HH1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-06,HH1,inactive,1,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,0.7142857142857142,0.047619047619047616,0.7142857142857142,1.7142857142857142
Samionta,2023-06,HH1,outlier,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-07,HH1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-07,HH1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-07,HH1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-07,HH1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-07,HH1,inactive,1,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,0.7142857142857142,0.047619047619047616,0.7142857142857142,1.7142857142857142
Samionta,2023-07,HH1,outlier,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.047619047619047616,0.0,0.0
Samionta,2023-08,HH1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Samionta,2023-08,HH1,1,1,2,0.5,0.5,0.11418130175889458,0.49015216770711334,0.8964606358569803,0.7822793340980857,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Samionta,2023-08,HH1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Samionta,2023-08,HH1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Samionta,2023-08,HH1,inactive,1,2,0.5,0.5,0.1035393641430198,0.5098478322928867,0.8858186982411053,0.7822793340980855,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Samionta,2023-08,HH1,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
